date,asset,open,high,low,close,volume,raw_open,raw_close,adj_factor,up_limit,down_limit
2024-02-23,SYN02,9.4370517,9.5314222,9.3355079,9.4298059,100000,9.4370517,9.4298059,1,10.380757,8.4933465
2024-02-23,SYN03,12.397204,12.521176,12.256991,12.380799,100000,12.397204,12.380799,1,13.636925,11.157484
2024-02-23,SYN04,10.286938,10.423043,10.184068,10.319844,100000,10.286938,10.319844,1,11.315631,9.2582439
2024-02-23,SYN05,10.062312,10.166784,9.9616889,10.066123,100000,10.062312,10.066123,1,11.068543,9.0560808
2024-02-23,SYN06,9.9610322,10.060642,9.8167721,9.9159314,100000,9.9610322,9.9159314,1,10.957135,8.964929
2024-02-23,SYN07,9.0184504,9.1169735,8.9282659,9.0267065,100000,9.0184504,9.0267065,1,9.9202955,8.1166054
2024-02-23,SYN08,9.243088,9.3355189,9.1223634,9.2145085,100000,9.243088,9.2145085,1,10.167397,8.3187792
2024-02-23,SYN09,9.5337846,9.6479329,9.4384467,9.5524088,100000,9.5337846,9.5524088,1,10.487163,8.5804061
2024-02-23,SYN10,10.313461,10.444818,10.210326,10.341404,100000,10.313461,10.341404,1,11.344807,9.2821145
2024-02-23,SYN11,11.270128,11.399394,11.157427,11.286529,100000,11.270128,11.286529,1,12.397141,10.143115
2024-02-26,SYN00,11.152525,11.264051,11.013326,11.124571,100000,11.152525,11.124571,1,12.267778,10.037273
2024-02-26,SYN01,10.722219,10.829442,10.568111,10.67486,100000,10.722219,10.67486,1,11.794441,9.6499975
2024-02-26,SYN02,9.3364608,9.4298254,9.2362946,9.3295905,100000,9.3364608,9.3295905,1,10.270107,8.4028147
2024-02-26,SYN03,12.437493,12.563347,12.313118,12.438958,100000,12.437493,12.438958,1,13.681243,11.193744
2024-02-26,SYN04,10.100052,10.204198,9.9990514,10.103166,100000,10.100052,10.103166,1,11.110057,9.0900467
2024-02-26,SYN05,9.952652,10.055495,9.8531255,9.9559352,100000,9.952652,9.9559352,1,10.947917,8.9573868
2024-02-26,SYN06,10.019605,10.119801,9.9017241,10.001742,100000,10.019605,10.001742,1,11.021565,9.0176444
2024-02-26,SYN07,9.0985986,9.1895846,8.9764757,9.0671472,100000,9.0985986,9.0671472,1,10.008459,8.1887388
2024-02-26,SYN08,9.2428474,9.339835,9.1504189,9.2473614,100000,9.2428474,9.2473614,1,10.167132,8.3185627
2024-02-26,SYN09,9.3553462,9.4489075,9.2617928,9.355354,100000,9.3553462,9.355354,1,10.290881,8.4198116
2024-02-26,SYN10,10.423646,10.530307,10.31941,10.426046,100000,10.423646,10.426046,1,11.466011,9.3812818
2024-02-26,SYN11,11.371282,11.502646,11.257569,11.388758,100000,11.371282,11.388758,1,12.50841,10.234154
2024-02-27,SYN00,11.265879,11.378537,11.141877,11.254421,100000,11.265879,11.254421,1,12.392466,10.139291
2024-02-27,SYN01,10.681629,10.788445,10.56522,10.67194,100000,10.681629,10.67194,1,11.749792,9.6134661
2024-02-27,SYN02,9.23162,9.3239362,9.1279778,9.2201796,100000,9.23162,9.2201796,1,10.154782,8.308458
2024-02-27,SYN03,12.420657,12.544864,12.258482,12.382305,100000,12.420657,12.382305,1,13.662723,11.178592
2024-02-27,SYN04,10.216036,10.318196,10.069832,10.171548,100000,10.216036,10.171548,1,11.23764,9.1944325
2024-02-27,SYN05,10.141541,10.275292,10.040126,10.173557,100000,10.141541,10.173557,1,11.155695,9.1273871
2024-02-27,SYN06,9.9230953,10.022326,9.7958386,9.8947865,100000,9.9230953,9.8947865,1,10.915405,8.9307858
2024-02-27,SYN07,9.2427061,9.3351332,9.148008,9.2404121,100000,9.2427061,9.2404121,1,10.166977,8.3184355
2024-02-27,SYN08,9.2735012,9.3662363,9.1648788,9.2574533,100000,9.2735012,9.2574533,1,10.200851,8.3461511
2024-02-27,SYN09,9.5318849,9.6272038,9.3973361,9.4922587,100000,9.5318849,9.4922587,1,10.485073,8.5786964
2024-02-27,SYN10,10.392618,10.552564,10.288692,10.448083,100000,10.392618,10.448083,1,11.43188,9.353356
2024-02-27,SYN11,11.37122,11.485003,11.257508,11.37129,100000,11.37122,11.37129,1,12.508342,10.234098
2024-02-28,SYN00,11.191105,11.303016,11.039605,11.151116,100000,11.191105,11.151116,1,12.310215,10.071994
2024-02-28,SYN01,10.78355,10.891385,10.671862,10.779659,100000,10.78355,10.779659,1,11.861905,9.7051946
2024-02-28,SYN02,9.2209439,9.3286034,9.1287345,9.236241,100000,9.2209439,9.236241,1,10.143038,8.2988495
2024-02-28,SYN03,12.550566,12.706522,12.42506,12.580715,100000,12.550566,12.580715,1,13.805622,11.295509
2024-02-28,SYN04,10.264548,10.367193,10.148702,10.251214,100000,10.264548,10.251214,1,11.291002,9.2380929
2024-02-28,SYN05,10.162583,10.264209,10.049292,10.1508,100000,10.162583,10.1508,1,11.178842,9.1463251
2024-02-28,SYN06,9.8817624,9.9805801,9.7803555,9.879147,100000,9.8817624,9.879147,1,10.869939,8.8935862
2024-02-28,SYN07,9.3401536,9.4389086,9.2467521,9.3454541,100000,9.3401536,9.3454541,1,10.274169,8.4061382
2024-02-28,SYN08,9.0977689,9.2128346,9.0067912,9.1216184,100000,9.0977689,9.1216184,1,10.007546,8.187992
2024-02-28,SYN09,9.5616508,9.6628024,9.4660343,9.5671311,100000,9.5616508,9.5671311,1,10.517816,8.6054857
2024-02-28,SYN10,10.334984,10.448683,10.231635,10.345231,100000,10.334984,10.345231,1,11.368483,9.301486
2024-02-28,SYN11,11.277867,11.390645,11.158089,11.270797,100000,11.277867,11.270797,1,12.405653,10.15008
2024-02-29,SYN00,11.306653,11.429423,11.193586,11.31626,100000,11.306653,11.31626,1,12.437318,10.175987
2024-02-29,SYN01,10.872085,10.992335,10.763364,10.8835,100000,10.872085,10.8835,1,11.959293,9.7848762
2024-02-29,SYN02,9.3974053,9.5058559,9.3034313,9.4117385,100000,9.3974053,9.4117385,1,10.337146,8.4576648
2024-02-29,SYN03,12.44579,12.583441,12.321332,12.458852,100000,12.44579,12.458852,1,13.690368,11.201211
2024-02-29,SYN04,10.288512,10.403041,10.185626,10.300041,100000,10.288512,10.300041,1,11.317363,9.2596604
2024-02-29,SYN05,10.290247,10.395971,10.187344,10.293041,100000,10.290247,10.293041,1,11.319272,9.2612222
2024-02-29,SYN06,9.9233962,10.02263,9.8059132,9.9049629,100000,9.9233962,9.9049629,1,10.915736,8.9310566
2024-02-29,SYN07,9.2199115,9.3394116,9.1277124,9.2469422,100000,9.2199115,9.2469422,1,10.141903,8.2979204
2024-02-29,SYN08,9.111982,9.2192876,9.0208622,9.1280076,100000,9.111982,9.1280076,1,10.02318,8.2007838
2024-02-29,SYN09,9.5833057,9.6953053,9.4874727,9.5993122,100000,9.5833057,9.5993122,1,10.541636,8.6249751
2024-02-29,SYN10,10.303803,10.406841,10.192114,10.295065,100000,10.303803,10.295065,1,11.334183,9.2734227
2024-02-29,SYN11,11.395262,11.509214,11.265515,11.379308,100000,11.395262,11.379308,1,12.534788,10.255736
2024-03-01,SYN00,11.378326,11.49211,11.263713,11.377488,100000,11.378326,11.377488,1,12.516159,10.240494
2024-03-01,SYN01,10.877179,10.985951,10.760012,10.868699,100000,10.877179,10.868699,1,11.964897,9.7894612
2024-03-01,SYN02,9.3681904,9.4656346,9.2745085,9.3719155,100000,9.3681904,9.3719155,1,10.305009,8.4313714
2024-03-01,SYN03,12.516075,12.651168,12.390914,12.525909,100000,12.516075,12.525909,1,13.767682,11.264467
2024-03-01,SYN04,10.332768,10.436096,10.213188,10.316351,100000,10.332768,10.316351,1,11.366045,9.2994913
2024-03-01,SYN05,10.173251,10.274984,10.066193,10.167872,100000,10.173251,10.167872,1,11.190576,9.1559262
2024-03-01,SYN06,9.9788853,10.119719,9.8790964,10.019523,100000,9.9788853,10.019523,1,10.976774,8.9809968
2024-03-01,SYN07,9.2252494,9.3175019,9.1294659,9.2216828,100000,9.2252494,9.2216828,1,10.147774,8.3027244
2024-03-01,SYN08,8.9857653,9.1149877,8.8959076,9.0247403,100000,8.9857653,9.0247403,1,9.8843418,8.0871888
2024-03-01,SYN09,9.8151044,9.9241694,9.7169533,9.8259103,100000,9.8151044,9.8259103,1,10.796615,8.8335939
2024-03-01,SYN10,10.19221,10.294133,10.074099,10.175858,100000,10.19221,10.175858,1,11.211432,9.1729894
2024-03-01,SYN11,11.417224,11.531397,11.27348,11.387354,100000,11.417224,11.387354,1,12.558947,10.275502
2024-03-04,SYN00,11.333485,11.456582,11.22015,11.34315,100000,11.333485,11.34315,1,12.466833,10.200136
2024-03-04,SYN01,10.585847,10.714041,10.479989,10.607961,100000,10.585847,10.607961,1,11.644432,9.5272624
2024-03-04,SYN02,9.3695496,9.4674705,9.2758541,9.3737332,100000,9.3695496,9.3737332,1,10.306505,8.4325946
2024-03-04,SYN03,12.723776,12.851014,12.587367,12.714512,100000,12.723776,12.714512,1,13.996154,11.451399
2024-03-04,SYN04,10.279465,10.382259,10.171737,10.274482,100000,10.279465,10.274482,1,11.307411,9.2515181
2024-03-04,SYN05,9.9624426,10.062067,9.8498545,9.949348,100000,9.9624426,9.949348,1,10.958687,8.9661984
2024-03-04,SYN06,10.278131,10.381744,10.17535,10.278954,100000,10.278131,10.278954,1,11.305944,9.2503178
2024-03-04,SYN07,9.096076,9.2247944,9.0051153,9.1334598,100000,9.096076,9.1334598,1,10.005684,8.1864684
2024-03-04,SYN08,8.8991316,8.9881229,8.8098956,8.8988845,100000,8.8991316,8.8988845,1,9.7890447,8.0092184
2024-03-04,SYN09,9.917586,10.02584,9.8184101,9.9265745,100000,9.917586,9.9265745,1,10.909345,8.9258274
2024-03-04,SYN10,10.339619,10.443016,10.234401,10.337779,100000,10.339619,10.337779,1,11.373581,9.3056575
2024-03-04,SYN11,11.51484,11.629989,11.394397,11.509492,100000,11.51484,11.509492,1,12.666324,10.363356
2024-03-05,SYN00,11.362629,11.476255,11.234861,11.348344,100000,11.362629,11.348344,1,12.498892,10.226366
2024-03-05,SYN01,10.502425,10.607449,10.387378,10.492301,100000,10.502425,10.492301,1,11.552668,9.4521826
2024-03-05,SYN02,9.3729574,9.4688434,9.2792278,9.3750925,100000,9.3729574,9.3750925,1,10.310253,8.4356617
2024-03-05,SYN03,12.722933,12.850162,12.57907,12.706131,100000,12.722933,12.706131,1,13.995226,11.450639
2024-03-05,SYN04,10.370831,10.474539,10.242516,10.345975,100000,10.370831,10.345975,1,11.407914,9.3337475
2024-03-05,SYN05,9.6787346,9.7889802,9.5819472,9.6920596,100000,9.6787346,9.6920596,1,10.646608,8.7108611
2024-03-05,SYN06,10.164585,10.268894,10.062939,10.167222,100000,10.164585,10.167222,1,11.181043,9.1481262
2024-03-05,SYN07,8.85817,8.9467517,8.7687033,8.8572761,100000,8.85817,8.8572761,1,9.743987,7.972353
2024-03-05,SYN08,8.8782605,8.9882822,8.7894779,8.8992893,100000,8.8782605,8.8992893,1,9.7660866,7.9904345
2024-03-05,SYN09,9.8640735,9.9875565,9.7654327,9.8886698,100000,9.8640735,9.8886698,1,10.850481,8.8776661
2024-03-05,SYN10,10.220551,10.322756,10.083797,10.185654,100000,10.220551,10.185654,1,11.242606,9.1984957
2024-03-05,SYN11,11.562563,11.678189,11.420762,11.536123,100000,11.562563,11.536123,1,12.71882,10.406307
2024-03-06,SYN00,11.604831,11.720879,11.456387,11.572108,100000,11.604831,11.572108,1,12.765314,10.444348
2024-03-06,SYN01,10.584979,10.704072,10.479129,10.598091,100000,10.584979,10.598091,1,11.643476,9.5264807
2024-03-06,SYN02,9.2575662,9.3698031,9.1649905,9.2770327,100000,9.2575662,9.2770327,1,10.183323,8.3318096
2024-03-06,SYN03,12.747118,12.875962,12.619647,12.748477,100000,12.747118,12.748477,1,14.02183,11.472406
2024-03-06,SYN04,10.306245,10.417404,10.203182,10.314262,100000,10.306245,10.314262,1,11.336869,9.2756203
2024-03-06,SYN05,9.5848321,9.6959998,9.4889838,9.5999998,100000,9.5848321,9.5999998,1,10.543315,8.6263489
2024-03-06,SYN06,10.190867,10.305165,10.088959,10.203134,100000,10.190867,10.203134,1,11.209954,9.1717806
2024-03-06,SYN07,8.8493948,8.951065,8.7609008,8.8624406,100000,8.8493948,8.8624406,1,9.7343343,7.9644553
2024-03-06,SYN08,8.9858099,9.075668,8.881884,8.9716,100000,8.9858099,8.9716,1,9.8843909,8.0872289
2024-03-06,SYN09,9.7701271,9.8678283,9.669314,9.7669838,100000,9.7701271,9.7669838,1,10.74714,8.7931144
2024-03-06,SYN10,10.28807,10.39095,10.1774,10.280202,100000,10.28807,10.280202,1,11.316876,9.2592626
2024-03-06,SYN11,11.432755,11.547083,11.308168,11.422392,100000,11.432755,11.422392,1,12.576031,10.28948
2024-03-07,SYN00,11.523552,11.649362,11.408316,11.534022,100000,11.523552,11.534022,1,12.675907,10.371197
2024-03-07,SYN01,10.618939,10.725128,10.496974,10.603004,100000,10.618939,10.603004,1,11.680832,9.5570447
2024-03-07,SYN02,9.1263298,9.2175931,9.0304076,9.1216239,100000,9.1263298,9.1216239,1,10.038963,8.2136968
2024-03-07,SYN03,12.942878,13.072306,12.79479,12.92403,100000,12.942878,12.92403,1,14.237165,11.64859
2024-03-07,SYN04,10.348483,10.451967,10.236795,10.340197,100000,10.348483,10.340197,1,11.383331,9.3136343
2024-03-07,SYN05,9.5394136,9.6390886,9.4440195,9.5436521,100000,9.5394136,9.5436521,1,10.493355,8.5854723
2024-03-07,SYN06,10.133126,10.238491,10.031795,10.13712,100000,10.133126,10.13712,1,11.146439,9.1198134
2024-03-07,SYN07,8.8794071,8.9947696,8.790613,8.9057124,100000,8.8794071,8.9057124,1,9.7673478,7.9914664
2024-03-07,SYN08,8.9531418,9.0512465,8.8636103,8.9616302,100000,8.9531418,8.9616302,1,9.8484559,8.0578276
2024-03-07,SYN09,9.819073,9.9172637,9.6845979,9.7824221,100000,9.819073,9.7824221,1,10.80098,8.8371657
2024-03-07,SYN10,10.343666,10.447103,10.218546,10.321764,100000,10.343666,10.321764,1,11.378033,9.3092995
2024-03-07,SYN11,11.386714,11.500582,11.269683,11.383518,100000,11.386714,11.383518,1,12.525386,10.248043
2024-03-08,SYN00,11.59685,11.712819,11.414656,11.529956,100000,11.59685,11.529956,1,12.756535,10.437165
2024-03-08,SYN01,10.61282,10.718948,10.471446,10.577218,100000,10.61282,10.577218,1,11.674102,9.5515381
2024-03-08,SYN02,9.2778649,9.3850075,9.1850863,9.2920866,100000,9.2778649,9.2920866,1,10.205651,8.3500784
2024-03-08,SYN03,12.709836,12.85649,12.582738,12.729198,100000,12.709836,12.729198,1,13.98082,11.438853
2024-03-08,SYN04,10.585484,10.691339,10.460789,10.566454,100000,10.585484,10.566454,1,11.644032,9.5269355
2024-03-08,SYN05,9.5118409,9.6078543,9.4167225,9.512727,100000,9.5118409,9.512727,1,10.463025,8.5606568
2024-03-08,SYN06,10.019427,10.127688,9.9192324,10.027414,100000,10.019427,10.027414,1,11.021369,9.017484
2024-03-08,SYN07,8.9551528,9.0447043,8.8578807,8.9473543,100000,8.9551528,8.9473543,1,9.8506681,8.0596375
2024-03-08,SYN08,8.9358307,9.0282883,8.8464724,8.9388993,100000,8.9358307,8.9388993,1,9.8294137,8.0422476
2024-03-08,SYN09,9.8084001,9.9065849,9.7103161,9.8084999,100000,9.8084001,9.8084999,1,10.78924,8.8275601
2024-03-08,SYN10,10.431921,10.536241,10.289962,10.393901,100000,10.431921,10.393901,1,11.475114,9.3887293
2024-03-08,SYN11,11.456272,11.585798,11.341709,11.471087,100000,11.456272,11.471087,1,12.601899,10.310645
2024-03-11,SYN00,11.659544,11.776139,11.497127,11.61326,100000,11.659544,11.61326,1,12.825498,10.493589
2024-03-11,SYN01,10.464229,10.568871,10.35379,10.458374,100000,10.464229,10.458374,1,11.510652,9.4178059
2024-03-11,SYN02,9.3015568,9.3945724,9.1995232,9.2924477,100000,9.3015568,9.2924477,1,10.231712,8.3714011
2024-03-11,SYN03,12.955209,13.113159,12.825657,12.983326,100000,12.955209,12.983326,1,14.25073,11.659688
2024-03-11,SYN04,10.574751,10.723863,10.469003,10.617686,100000,10.574751,10.617686,1,11.632226,9.5172756
2024-03-11,SYN05,9.6103903,9.7064942,9.5023853,9.598369,100000,9.6103903,9.598369,1,10.571429,8.6493513
2024-03-11,SYN06,10.113366,10.214499,10.001646,10.102672,100000,10.113366,10.102672,1,11.124702,9.102029
2024-03-11,SYN07,8.8692485,8.9615079,8.7805561,8.8727801,100000,8.8692485,8.8727801,1,9.7561734,7.9823237
2024-03-11,SYN08,8.9463389,9.0477408,8.8568755,8.9581592,100000,8.9463389,8.9581592,1,9.8409728,8.051705
2024-03-11,SYN09,9.7901315,9.8932022,9.6922302,9.7952497,100000,9.7901315,9.7952497,1,10.769145,8.8111184
2024-03-11,SYN10,10.340018,10.500472,10.236618,10.396507,100000,10.340018,10.396507,1,11.37402,9.3060164
2024-03-11,SYN11,11.559906,11.675505,11.412561,11.52784,100000,11.559906,11.52784,1,12.715896,10.403915
2024-03-12,SYN00,11.979225,12.099017,11.834517,11.954057,100000,11.979225,11.954057,1,13.177148,10.781303
2024-03-12,SYN01,10.35498,10.462284,10.25143,10.358697,100000,10.35498,10.358697,1,11.390478,9.3194821
2024-03-12,SYN02,9.2675263,9.3641797,9.1748511,9.2714651,100000,9.2675263,9.2714651,1,10.194279,8.3407737
2024-03-12,SYN03,13.12829,13.259573,12.992997,13.124239,100000,13.12829,13.124239,1,14.441119,11.815461
2024-03-12,SYN04,10.665579,10.780351,10.558924,10.673615,100000,10.665579,10.673615,1,11.732137,9.5990214
2024-03-12,SYN05,9.5467839,9.6565603,9.4513161,9.5609508,100000,9.5467839,9.5609508,1,10.501462,8.5921055
2024-03-12,SYN06,9.9537039,10.053241,9.8457997,9.9452522,100000,9.9537039,9.9452522,1,10.949074,8.9583335
2024-03-12,SYN07,8.9483548,9.0378383,8.8485625,8.9379419,100000,8.9483548,8.9379419,1,9.8431903,8.0535193
2024-03-12,SYN08,8.9467606,9.0549391,8.857293,8.9652863,100000,8.9467606,8.9652863,1,9.8414366,8.0520845
2024-03-12,SYN09,9.7975819,9.8955577,9.6850484,9.7828772,100000,9.7975819,9.7828772,1,10.77734,8.8178237
2024-03-12,SYN10,10.41623,10.520392,10.30029,10.404333,100000,10.41623,10.404333,1,11.457853,9.3746068
2024-03-12,SYN11,11.280911,11.39372,11.153058,11.265715,100000,11.280911,11.265715,1,12.409002,10.152819
2024-03-13,SYN00,12.111096,12.232207,11.977395,12.098379,100000,12.111096,12.098379,1,13.322206,10.899986
2024-03-13,SYN01,10.135776,10.268461,10.034419,10.166793,100000,10.135776,10.166793,1,11.149354,9.1221987
2024-03-13,SYN02,9.3498542,9.4433527,9.2503711,9.3438092,100000,9.3498542,9.3438092,1,10.28484,8.4148687
2024-03-13,SYN03,12.92815,13.080407,12.798869,12.950898,100000,12.92815,12.950898,1,14.220965,11.635335
2024-03-13,SYN04,10.591928,10.697848,10.459692,10.565345,100000,10.591928,10.565345,1,11.651121,9.5327355
2024-03-13,SYN05,9.4910149,9.5859251,9.3813649,9.4761262,100000,9.4910149,9.4761262,1,10.440116,8.5419134
2024-03-13,SYN06,10.035132,10.135483,9.9255367,10.025795,100000,10.035132,10.025795,1,11.038645,9.0316184
2024-03-13,SYN07,8.849963,8.9384626,8.7580253,8.8464902,100000,8.849963,8.8464902,1,9.7349593,7.9649667
2024-03-13,SYN08,9.0209841,9.1111939,8.9137435,9.0037813,100000,9.0209841,9.0037813,1,9.9230825,8.1188857
2024-03-13,SYN09,9.6792445,9.7760369,9.5814324,9.6782145,100000,9.6792445,9.6782145,1,10.647169,8.71132
2024-03-13,SYN10,10.272748,10.375475,10.148459,10.250968,100000,10.272748,10.250968,1,11.300023,9.2454731
2024-03-13,SYN11,11.262513,11.375138,11.148361,11.260971,100000,11.262513,11.260971,1,12.388765,10.136262
2024-03-14,SYN00,11.962831,12.104342,11.843203,11.984497,100000,11.962831,11.984497,1,13.159114,10.766548
2024-03-14,SYN01,10.013717,10.134302,9.9135798,10.033962,100000,10.013717,10.033962,1,11.015089,9.0123453
2024-03-14,SYN02,9.1953122,9.2872653,9.1001027,9.1920229,100000,9.1953122,9.1920229,1,10.114843,8.2757809
2024-03-14,SYN03,12.891524,13.020439,12.760932,12.88983,100000,12.891524,12.88983,1,14.180676,11.602371
2024-03-14,SYN04,10.533122,10.642253,10.427791,10.536884,100000,10.533122,10.536884,1,11.586434,9.47981
2024-03-14,SYN05,9.4940032,9.5897727,9.3990631,9.4948245,100000,9.4940032,9.4948245,1,10.443403,8.5446029
2024-03-14,SYN06,9.967148,10.069623,9.8674765,9.969924,100000,9.967148,9.969924,1,10.963863,8.9704332
2024-03-14,SYN07,9.0772156,9.1679878,8.9709097,9.0615249,100000,9.0772156,9.0615249,1,9.9849372,8.169494
2024-03-14,SYN08,8.9615566,9.0709211,8.871941,8.98111,100000,8.9615566,8.98111,1,9.8577122,8.0654009
2024-03-14,SYN09,9.9126978,10.011825,9.7996721,9.8986587,100000,9.9126978,9.8986587,1,10.903968,8.921428
2024-03-14,SYN10,10.346175,10.449637,10.238726,10.342147,100000,10.346175,10.342147,1,11.380793,9.3115578
2024-03-14,SYN11,11.623095,11.739326,11.468021,11.58386,100000,11.623095,11.58386,1,12.785405,10.460786
2024-03-15,SYN00,12.00475,12.165204,11.884702,12.044757,100000,12.00475,12.044757,1,13.205225,10.804275
2024-03-15,SYN01,9.9591214,10.073382,9.8595302,9.9736456,100000,9.9591214,9.9736456,1,10.955034,8.9632093
2024-03-15,SYN02,9.0048917,9.1284735,8.9148428,9.0380925,100000,9.0048917,9.0380925,1,9.9053809,8.1044025
2024-03-15,SYN03,13.110731,13.241838,12.915314,13.045771,100000,13.110731,13.045771,1,14.421804,11.799658
2024-03-15,SYN04,10.610809,10.716917,10.439986,10.54544,100000,10.610809,10.54544,1,11.671889,9.5497277
2024-03-15,SYN05,9.4732859,9.5701731,9.3785531,9.4754189,100000,9.4732859,9.4754189,1,10.420615,8.5259573
2024-03-15,SYN06,9.8678894,9.9678653,9.7692105,9.8691736,100000,9.8678894,9.8691736,1,10.854678,8.8811005
2024-03-15,SYN07,9.3656022,9.471529,9.2719462,9.3777515,100000,9.3656022,9.3777515,1,10.302162,8.429042
2024-03-15,SYN08,9.0545043,9.1450494,8.9597196,9.0502218,100000,9.0545043,9.0502218,1,9.9599547,8.1490539
2024-03-15,SYN09,10.084178,10.18502,9.9577141,10.058297,100000,10.084178,10.058297,1,11.092596,9.0757606
2024-03-15,SYN10,10.343176,10.449386,10.239744,10.345926,100000,10.343176,10.345926,1,11.377494,9.3088586
2024-03-15,SYN11,11.78837,11.906254,11.660681,11.778466,100000,11.78837,11.778466,1,12.967207,10.609533
2024-03-18,SYN00,12.067209,12.187881,11.943244,12.063883,100000,12.067209,12.063883,1,13.27393,10.860488
2024-03-18,SYN01,9.8813847,9.9911006,9.7825708,9.8921789,100000,9.8813847,9.8921789,1,10.869523,8.8932462
2024-03-18,SYN02,8.9623004,9.0555174,8.8726774,8.9658588,100000,8.9623004,8.9658588,1,9.8585305,8.0660704
2024-03-18,SYN03,13.060254,13.19384,12.929652,13.063208,100000,13.060254,13.063208,1,14.36628,11.754229
2024-03-18,SYN04,10.377765,10.53203,10.273987,10.427753,100000,10.377765,10.427753,1,11.415541,9.3399882
2024-03-18,SYN05,9.5522121,9.6477342,9.4542144,9.5497115,100000,9.5522121,9.5497115,1,10.507433,8.5969909
2024-03-18,SYN06,9.9088021,10.00789,9.7901607,9.8890512,100000,9.9088021,9.8890512,1,10.899682,8.9179219
2024-03-18,SYN07,9.4190847,9.5132755,9.2817274,9.3754822,100000,9.4190847,9.3754822,1,10.360993,8.4771762
2024-03-18,SYN08,9.1765371,9.2721867,9.0847717,9.1803829,100000,9.1765371,9.1803829,1,10.094191,8.2588834
2024-03-18,SYN09,10.152955,10.254485,10.031517,10.132845,100000,10.152955,10.132845,1,11.168251,9.1376596
2024-03-18,SYN10,10.03865,10.139037,9.924469,10.024716,100000,10.03865,10.024716,1,11.042515,9.0347853
2024-03-18,SYN11,11.701551,11.818567,11.538575,11.655126,100000,11.701551,11.655126,1,12.871706,10.531396
2024-03-19,SYN00,12.058884,12.198628,11.938295,12.07785,100000,12.058884,12.07785,1,13.264772,10.852995
2024-03-19,SYN01,10.044695,10.150316,9.9442478,10.049817,100000,10.044695,10.049817,1,11.049164,9.0402253
2024-03-19,SYN02,9.0754366,9.1856039,8.9846823,9.0946573,100000,9.0754366,9.0946573,1,9.9829803,8.167893
2024-03-19,SYN03,12.915137,13.044288,12.761873,12.89078,100000,12.915137,12.89078,1,14.20665,11.623623
2024-03-19,SYN04,10.392687,10.496614,10.280744,10.38459,100000,10.392687,10.38459,1,11.431956,9.3534182
2024-03-19,SYN05,9.3330837,9.431918,9.2397529,9.3385327,100000,9.3330837,9.3385327,1,10.266392,8.3997753
2024-03-19,SYN06,9.923952,10.023192,9.8224414,9.921658,100000,9.923952,9.921658,1,10.916347,8.9315568
2024-03-19,SYN07,9.5204746,9.6170844,9.4252699,9.5218657,100000,9.5204746,9.5218657,1,10.472522,8.5684272
2024-03-19,SYN08,9.102335,9.1933583,9.0068691,9.0978476,100000,9.102335,9.0978476,1,10.012568,8.1921015
2024-03-19,SYN09,10.190387,10.315432,10.088483,10.213299,100000,10.190387,10.213299,1,11.209425,9.1713481
2024-03-19,SYN10,9.8999469,9.9989464,9.7991979,9.8981797,100000,9.8999469,9.8981797,1,10.889942,8.9099523
2024-03-19,SYN11,11.621989,11.740701,11.505769,11.624457,100000,11.621989,11.624457,1,12.784188,10.45979
2024-03-20,SYN00,12.042184,12.222686,11.921762,12.101669,100000,12.042184,12.101669,1,13.246403,10.837966
2024-03-20,SYN01,10.055369,10.183647,9.9548154,10.082819,100000,10.055369,10.082819,1,11.060906,9.0498322
2024-03-20,SYN02,9.1789947,9.2707846,9.0490361,9.1404405,100000,9.1789947,9.1404405,1,10.096894,8.2610952
2024-03-20,SYN03,13.053457,13.194513,12.922922,13.063874,100000,13.053457,13.063874,1,14.358802,11.748111
2024-03-20,SYN04,10.420451,10.532292,10.316246,10.428012,100000,10.420451,10.428012,1,11.462496,9.3784056
2024-03-20,SYN05,9.2104988,9.3069926,9.1183938,9.2148441,100000,9.2104988,9.2148441,1,10.131549,8.2894489
2024-03-20,SYN06,9.9417745,10.041192,9.8394532,9.9388416,100000,9.9417745,9.9388416,1,10.935952,8.947597
2024-03-20,SYN07,9.482125,9.5769462,9.3701425,9.4647904,100000,9.482125,9.4647904,1,10.430337,8.5339125
2024-03-20,SYN08,9.0554539,9.1678874,8.9648993,9.0771163,100000,9.0554539,9.0771163,1,9.9609993,8.1499085
2024-03-20,SYN09,10.218049,10.32023,10.049454,10.150963,100000,10.218049,10.150963,1,11.239854,9.1962444
2024-03-20,SYN10,9.9321752,10.031735,9.8328535,9.9324111,100000,9.9321752,9.9324111,1,10.925393,8.9389577
2024-03-20,SYN11,11.888078,12.057648,11.769197,11.938265,100000,11.888078,11.938265,1,13.076886,10.69927
2024-03-21,SYN00,11.841174,11.959586,11.714904,11.833237,100000,11.841174,11.833237,1,13.025292,10.657057
2024-03-21,SYN01,10.087957,10.188836,9.9743771,10.075128,100000,10.087957,10.075128,1,11.096753,9.0791612
2024-03-21,SYN02,9.2521169,9.3790569,9.1595957,9.2861949,100000,9.2521169,9.2861949,1,10.177329,8.3269052
2024-03-21,SYN03,13.088535,13.219421,12.916384,13.046853,100000,13.088535,13.046853,1,14.397389,11.779682
2024-03-21,SYN04,10.466162,10.570823,10.351135,10.455692,100000,10.466162,10.455692,1,11.512778,9.4195454
